street,ward,district,city,size,property_legal_document,bed_rooms,toilets,floors,price,house_type
Phan Thanh,Phường Thạc Gián,Quận Thanh Khê,Đà Nẵng,50.0,Sổ hồng,3.0,3.0,3.0,4 tỷ 390 triệu,nhà trong ngõ
Hoàng Diệu,Phường Hòa Thuận Đông,Quận Hải Châu,Đà Nẵng,99.0,Sổ hồng,3.0,2.0,,2 tỷ 550 triệu,nhà trong ngõ
Triệu Nữ Vương,Phường Hải Châu II,Quận Hải Châu,Đà Nẵng,62.0,Sổ hồng,3.0,4.0,3.0,4 tỷ 250 triệu,nhà trong ngõ
Hoàng Diệu,Phường Nam Dương,Quận Hải Châu,Đà Nẵng,38.0,Sổ hồng,3.0,2.0,3.0,2 tỷ 780 triệu,nhà trong ngõ
Phan Châu Trinh,Phường Phước Ninh,Quận Hải Châu,Đà Nẵng,43.0,Sổ hồng,2.0,2.0,2.0,2 tỷ 450 triệu,nhà trong ngõ
Hải Phòng,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,47.0,Sổ hồng,2.0,2.0,2.5,2 tỷ 550 triệu,nhà trong ngõ
Cù Chính Lan,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,79.0,Sổ hồng,2.0,2.0,,3 tỷ,nhà trong ngõ
Trần Cao Vân,Phường Xuân Hà,Quận Thanh Khê,Đà Nẵng,41.0,Sổ hồng,2.0,2.0,2.0,2 tỷ 350 triệu,nhà trong ngõ
Núi Thành,Phường Hòa Thuận Đông,Quận Hải Châu,Đà Nẵng,55.0,Sổ hồng,4.0,5.0,4.0,4 tỷ 450 triệu,nhà trong ngõ
Hùng Vương,Phường Vĩnh Trung,Quận Thanh Khê,Đà Nẵng,41.0,Sổ hồng,3.0,3.0,3.0,3 tỷ 400 triệu,nhà trong ngõ
Trần Cao Vân,Phường Tam Thuận,Quận Thanh Khê,Đà Nẵng,55.0,Sổ hồng,3.0,2.0,2.0,2 tỷ 650 triệu,nhà trong ngõ
Bầu Hạc 5,Phường Vĩnh Trung,Quận Thanh Khê,Đà Nẵng,45.0,Sổ hồng,3.0,2.0,2.0,2 tỷ 350 triệu,nhà trong ngõ
Phan Kế Bính,Phường Thuận Phước,Quận Hải Châu,Đà Nẵng,45.0,Sổ hồng,2.0,2.0,2.0,2 tỷ 850 triệu,nhà trong ngõ
Lê Duẩn,Phường Tân Chính,Quận Thanh Khê,Đà Nẵng,40.0,Sổ hồng,2.0,2.0,2.0,2 tỷ 230 triệu,nhà trong ngõ
Ông Ích Khiêm,Phường Hải Châu II,Quận Hải Châu,Đà Nẵng,43.0,Sổ hồng,2.0,2.0,2.0,2 tỷ 450 triệu,nhà trong ngõ
Cù Chính Lan,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,78.0,Sổ hồng,2.0,2.0,,2 tỷ 990 triệu,nhà trong ngõ
Phan Kế Bính,Phường Thuận Phước,Quận Hải Châu,Đà Nẵng,50.0,Sổ hồng,2.0,2.0,2.0,2 tỷ 400 triệu,nhà trong ngõ
Hàm Nghi,Phường Vĩnh Trung,Quận Thanh Khê,Đà Nẵng,41.0,Sổ hồng,3.0,3.0,3.0,3 tỷ 400 triệu,nhà trong ngõ
Đỗ Bá,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,138.0,Sổ hồng,3.0,3.0,2.5,5 tỷ 950 triệu,nhà trong ngõ
Phan Kế Bính,Phường Thuận Phước,Quận Hải Châu,Đà Nẵng,45.0,Sổ hồng,2.0,2.0,2.0,2 tỷ 850 triệu,nhà trong ngõ
Trần Xuân Lê,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,51.0,Sổ hồng,2.0,2.0,,2 tỷ 750 triệu,nhà trong ngõ
Thái Thị Bôi,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,36.0,Sổ hồng,2.0,2.0,,2 tỷ 90 triệu,nhà trong ngõ
Điện Biên Phủ,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,50.0,Sổ hồng,3.0,3.0,3.5,2 tỷ 970 triệu,nhà trong ngõ
Hoàng Diệu,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,32.0,Sổ hồng,3.0,2.0,3.0,2 tỷ 290 triệu,nhà trong ngõ
Lê Đình Lý,Phường Hòa Thuận Đông,Quận Hải Châu,Đà Nẵng,42.0,Sổ hồng,3.0,2.0,2.5,2 tỷ 750 triệu,nhà trong ngõ
Cô Bắc,Phường Hải Châu II,Quận Hải Châu,Đà Nẵng,35.0,Sổ hồng,3.0,2.0,2.5,2 tỷ 490 triệu,nhà trong ngõ
Dương Thưởng,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,50.0,Sổ hồng,3.0,3.0,3.0,3 tỷ 600 triệu,nhà trong ngõ
Điện Biên Phủ,Phường Thanh Khê Đông,Quận Thanh Khê,Đà Nẵng,45.0,Sổ hồng,3.0,2.0,2.0,2 tỷ 800 triệu,nhà trong ngõ
Trần Đình Tri,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,60.0,Sổ hồng,3.0,2.0,2.0,2 tỷ 700 triệu,nhà trong ngõ
Hoàng Diệu,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,35.0,Sổ hồng,2.0,2.0,2.0,2 tỷ 250 triệu,nhà trong ngõ
Hoàng Diệu,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,55.0,Sổ hồng,3.0,2.0,2.0,2 tỷ 720 triệu,nhà trong ngõ
Đống Đa,Phường Thạch Thang,Quận Hải Châu,Đà Nẵng,60.0,Sổ hồng,3.0,3.0,3.0,4 tỷ 380 triệu,nhà trong ngõ
Lê Duẩn,Phường Tân Chính,Quận Thanh Khê,Đà Nẵng,57.0,Sổ hồng,3.0,3.0,3.5,4 tỷ 450 triệu,nhà trong ngõ
Nguyễn Hoàng,Phường Nam Dương,Quận Hải Châu,Đà Nẵng,51.0,Sổ hồng,3.0,2.0,2.0,2 tỷ 850 triệu,nhà trong ngõ
Núi Thành,Phường Hòa Thuận Đông,Quận Hải Châu,Đà Nẵng,55.0,Sổ hồng,4.0,5.0,4.0,4 tỷ 450 triệu,nhà trong ngõ
Trần Cao Vân,Phường Xuân Hà,Quận Thanh Khê,Đà Nẵng,41.0,Sổ hồng,2.0,2.0,2.0,2 tỷ 350 triệu,nhà trong ngõ
Hải Phòng,Phường Tân Chính,Quận Thanh Khê,Đà Nẵng,51.0,Sổ hồng,3.0,2.0,2.0,2 tỷ 850 triệu,nhà trong ngõ
Nguyễn Như Hạnh,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,115.0,Sổ hồng,1.0,1.0,,2 tỷ 80 triệu,nhà trong ngõ
Hoàng Diệu,Phường Hòa Thuận Đông,Quận Hải Châu,Đà Nẵng,55.0,Sổ hồng,3.0,2.0,2.0,2 tỷ 720 triệu,nhà trong ngõ
Núi Thành,Phường Hòa Thuận Đông,Quận Hải Châu,Đà Nẵng,55.0,Sổ hồng,4.0,5.0,4.0,4 tỷ 450 triệu,nhà trong ngõ
Phạm Cự Lượng,Phường An Hải Đông,Quận Sơn Trà,Đà Nẵng,210.0,Sổ đỏ,1.0,1.0,,580 triệu,nhà trong ngõ
Cô Bắc,Phường Hải Châu II,Quận Hải Châu,Đà Nẵng,35.0,Sổ hồng,2.0,2.0,2.5,2 tỷ 490 triệu,nhà trong ngõ
Trần Xuân Lê,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,51.0,Sổ hồng,2.0,2.0,,2 tỷ 750 triệu,nhà trong ngõ
Lê Đình Lý,Phường Hòa Thuận Đông,Quận Hải Châu,Đà Nẵng,42.0,Sổ hồng,3.0,2.0,2.5,2 tỷ 750 triệu,nhà trong ngõ
Đống Đa,Phường Thạch Thang,Quận Hải Châu,Đà Nẵng,60.0,Sổ hồng,3.0,3.0,3.0,4 tỷ 380 triệu,nhà trong ngõ
Điện Biên Phủ,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,61.0,Sổ hồng,2.0,2.0,,2 tỷ 580 triệu,nhà trong ngõ
Phan Thanh,Phường Thạc Gián,Quận Thanh Khê,Đà Nẵng,30.0,Sổ hồng,2.0,2.0,2.0,1 tỷ 870 triệu,nhà trong ngõ
Tạ Hiện,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,51.0,Sổ hồng,4.0,3.0,3.0,3 tỷ 800 triệu,nhà trong ngõ
Điện Biên Phủ,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,48.5,Sổ hồng,3.0,3.0,3.5,2 tỷ 970 triệu,nhà trong ngõ
Lê Đình Dương,Phường Hải Châu II,Quận Hải Châu,Đà Nẵng,42.0,Sổ hồng,3.0,3.0,3.0,3 tỷ 390 triệu,nhà trong ngõ
Điện Biên Phủ,Phường Thanh Khê Đông,Quận Thanh Khê,Đà Nẵng,81.3,Sổ hồng,3.0,2.0,2.0,4 tỷ 300 triệu,nhà trong ngõ
Điện Biên Phủ,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,43.0,Sổ hồng,3.0,2.0,2.0,2 tỷ 800 triệu,nhà trong ngõ
Dũng Sĩ Thanh Khê,Phường Thanh Khê Tây,Quận Thanh Khê,Đà Nẵng,42.0,Sổ hồng,1.0,1.0,2.0,1 tỷ 750 triệu,nhà trong ngõ
Huỳnh Ngọc Huệ,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,41.0,Sổ hồng,2.0,1.0,2.0,1 tỷ 870 triệu,nhà trong ngõ
Hà Huy Tập,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,51.0,Sổ hồng,3.0,1.0,2.0,2 tỷ 590 triệu,nhà trong ngõ
Thái Thị Bôi,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,36.0,Sổ hồng,2.0,2.0,,2 tỷ 90 triệu,nhà trong ngõ
Trần Cao Vân,Phường Tam Thuận,Quận Thanh Khê,Đà Nẵng,35.0,Sổ hồng,2.0,2.0,2.0,2 tỷ,nhà trong ngõ
Đá Mọc 1,Phường Hòa Hiệp Nam,Quận Liên Chiểu,Đà Nẵng,100.0,Sổ hồng,4.0,5.0,3.0,5 tỷ 700 triệu,nhà trong ngõ
Lê Độ,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,105.0,Sổ hồng,5.0,2.0,3.0,3 tỷ 550 triệu,nhà trong ngõ
Cô Bắc,Phường Hải Châu II,Quận Hải Châu,Đà Nẵng,45.0,Sổ hồng,2.0,2.0,2.0,2 tỷ 600 triệu,nhà trong ngõ
Lê Văn Hưu,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,86.0,Sổ hồng,4.0,2.0,1.0,3 tỷ 200 triệu,nhà trong ngõ
Nguyễn Bá Lân,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,130.0,Sổ hồng,3.0,4.0,2.0,4 tỷ 500 triệu,nhà trong ngõ
Phan Châu Trinh,Phường Phước Ninh,Quận Hải Châu,Đà Nẵng,57.0,Sổ hồng,4.0,4.0,4.0,4 tỷ 500 triệu,nhà trong ngõ
Nguyễn Văn Linh,Phường Nam Dương,Quận Hải Châu,Đà Nẵng,33.0,Sổ hồng,2.0,2.0,2.0,1 tỷ 990 triệu,nhà trong ngõ
Tân An 2,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,75.0,Sổ hồng,3.0,2.0,2.0,6 tỷ 90 triệu,nhà trong ngõ
Hùng Vương,Phường Vĩnh Trung,Quận Thanh Khê,Đà Nẵng,40.5,Sổ hồng,3.0,3.0,,3 tỷ 400 triệu,nhà trong ngõ
Lê Duẩn,Phường Tân Chính,Quận Thanh Khê,Đà Nẵng,48.0,Sổ hồng,4.0,3.0,3.0,3 tỷ 370 triệu,nhà trong ngõ
Lê Đình Dương,Phường Phước Ninh,Quận Hải Châu,Đà Nẵng,42.0,Sổ hồng,3.0,3.0,3.0,3 tỷ 390 triệu,nhà trong ngõ
Lê Duẩn,Phường Tân Chính,Quận Thanh Khê,Đà Nẵng,58.0,Sổ hồng,2.0,2.0,2.0,3 tỷ 500 triệu,nhà trong ngõ
Đỗ Quang,Phường Vĩnh Trung,Quận Thanh Khê,Đà Nẵng,37.0,Sổ hồng,2.0,1.0,2.0,2 tỷ 100 triệu,nhà trong ngõ
Hải Phòng,Phường Tam Thuận,Quận Thanh Khê,Đà Nẵng,31.0,Sổ hồng,2.0,2.0,2.0,1 tỷ 730 triệu,nhà trong ngõ
Trưng Nữ Vương,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,41.0,Sổ hồng,2.0,2.0,2.0,2 tỷ 650 triệu,nhà trong ngõ
Lê Duẩn,Phường Tân Chính,Quận Thanh Khê,Đà Nẵng,50.0,Sổ hồng,3.0,2.0,3.0,3 tỷ,nhà trong ngõ
Lê Cơ,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,52.0,Sổ hồng,3.0,4.0,3.0,4 tỷ 950 triệu,nhà trong ngõ
Trần Phú,Phường Hải Châu I,Quận Hải Châu,Đà Nẵng,36.6,Sổ hồng,2.0,2.0,,2 tỷ 780 triệu,nhà trong ngõ
Bàu Trảng 2,Phường Thanh Khê Tây,Quận Thanh Khê,Đà Nẵng,80.0,Sổ hồng,3.0,2.0,2.0,3 tỷ 300 triệu,nhà trong ngõ
Phan Thanh,Phường Thạc Gián,Quận Thanh Khê,Đà Nẵng,54.0,Sổ hồng,3.0,3.0,,3 tỷ 300 triệu,nhà trong ngõ
Hoàng Diệu,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,72.0,Sổ hồng,6.0,6.0,2.0,3 tỷ 900 triệu,nhà trong ngõ
Ngô Gia Tự,Phường Hải Châu I,Quận Hải Châu,Đà Nẵng,75.0,Sổ hồng,2.0,2.0,,3 tỷ 500 triệu,nhà trong ngõ
Nguyễn Thành Hãn,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,193.8,Sổ hồng,3.0,3.0,3.0,8 tỷ 500 triệu,nhà trong ngõ
Hùng Vương,Phường Hải Châu I,Quận Hải Châu,Đà Nẵng,88.0,Sổ hồng,3.0,3.0,2.0,6 tỷ 500 triệu,nhà trong ngõ
Quang Trung,Phường Thanh Bình,Quận Hải Châu,Đà Nẵng,47.0,Không xác định,3.0,3.0,3.0,3 tỷ,nhà trong ngõ
Phùng Hưng,Phường Thanh Khê Tây,Quận Thanh Khê,Đà Nẵng,70.0,Sổ hồng,3.0,2.0,,2 tỷ 500 triệu,nhà trong ngõ
Huỳnh Ngọc Huệ,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,75.0,Sổ hồng,4.0,4.0,3.0,4 tỷ 300 triệu,nhà trong ngõ
Trần Cao Vân,Phường Xuân Hà,Quận Thanh Khê,Đà Nẵng,40.0,Sổ hồng,2.0,2.0,,2 tỷ 350 triệu,nhà trong ngõ
Trưng Nữ Vương,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,50.0,Sổ hồng,3.0,3.0,3.0,3 tỷ 300 triệu,nhà trong ngõ
Tố Hữu,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,41.8,Sổ hồng,3.0,3.0,3.0,3 tỷ 150 triệu,nhà trong ngõ
Bình An 3,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,32.0,Sổ đỏ,2.0,2.0,2.0,2 tỷ 330 triệu,nhà trong ngõ
Hải Sơn,Phường Thanh Bình,Quận Hải Châu,Đà Nẵng,30.0,Sổ đỏ,6.0,6.0,5.0,2 tỷ 650 triệu,nhà trong ngõ
Hoàng Diệu,Phường Hòa Thuận Đông,Quận Hải Châu,Đà Nẵng,32.0,Sổ hồng,3.0,3.0,3.0,2 tỷ 70 triệu,nhà trong ngõ
Quang Trung,Phường Thanh Bình,Quận Hải Châu,Đà Nẵng,92.4,Sổ hồng,3.0,2.0,3.0,4 tỷ 800 triệu,nhà trong ngõ
Tiểu La,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,47.1,Sổ hồng,2.0,2.0,2.0,2 tỷ 400 triệu,nhà trong ngõ
Tiểu La,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,77.0,Sổ hồng,3.0,2.0,2.0,4 tỷ 600 triệu,nhà trong ngõ
Hoàng Diệu,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,40.0,Sổ hồng,3.0,2.0,2.0,2 tỷ 350 triệu,nhà trong ngõ
Trưng Nữ Vương,Phường Hòa Thuận Đông,Quận Hải Châu,Đà Nẵng,76.0,Sổ hồng,3.0,2.0,2.0,2 tỷ 980 triệu,nhà trong ngõ
Ông Ích Khiêm,Phường Nam Dương,Quận Hải Châu,Đà Nẵng,43.0,Sổ hồng,3.0,3.0,3.0,3 tỷ 900 triệu,nhà trong ngõ
Nguyễn Hoàng,Phường Nam Dương,Quận Hải Châu,Đà Nẵng,78.0,Sổ hồng,4.0,4.0,,3 tỷ 150 triệu,nhà trong ngõ
Đường 2 Tháng 9,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,64.0,Sổ hồng,2.0,1.0,,2 tỷ 250 triệu,nhà trong ngõ
Núi Thành,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,63.0,Sổ hồng,2.0,2.0,2.0,3 tỷ 200 triệu,nhà trong ngõ
Lê Độ,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,82.0,Sổ hồng,3.0,1.0,,2 tỷ 700 triệu,nhà trong ngõ
Trần Xuân Lê,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,134.0,Sổ hồng,2.0,1.0,,3 tỷ 700 triệu,nhà trong ngõ
Thái Thị Bôi,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,38.0,Sổ hồng,2.0,1.0,,1 tỷ 650 triệu,nhà trong ngõ
Hà Huy Tập,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,53.0,Sổ đỏ,3.0,3.0,2.0,3 tỷ 100 triệu,nhà trong ngõ
Nguyễn Hữu Thọ,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,109.0,Sổ hồng,3.0,3.0,3.0,6 tỷ 700 triệu,nhà trong ngõ
Ông Ích Khiêm,Phường Thanh Bình,Quận Hải Châu,Đà Nẵng,65.0,Sổ hồng,3.0,3.0,3.0,4 tỷ 700 triệu,nhà trong ngõ
Cù Chính Lan,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,53.0,Sổ hồng,3.0,2.0,3.0,2 tỷ 700 triệu,nhà trong ngõ
Điện Biên Phủ,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,40.0,Sổ hồng,2.0,1.0,2.0,2 tỷ 600 triệu,nhà trong ngõ
Hoàng Thúc Trâm,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,70.0,Sổ hồng,3.0,2.0,2.0,3 tỷ 200 triệu,nhà trong ngõ
Nguyễn Du,Phường Thuận Phước,Quận Hải Châu,Đà Nẵng,76.0,Sổ hồng,3.0,2.0,2.0,3 tỷ 900 triệu,nhà trong ngõ
Trần Cao Vân,Phường Xuân Hà,Quận Thanh Khê,Đà Nẵng,52.0,Sổ hồng,2.0,2.0,2.0,2 tỷ 500 triệu,nhà trong ngõ
Phan Thanh,Phường Thạc Gián,Quận Thanh Khê,Đà Nẵng,54.0,Sổ hồng,4.0,3.0,3.0,3 tỷ 350 triệu,nhà trong ngõ
Nguyễn Văn Linh,Phường Nam Dương,Quận Hải Châu,Đà Nẵng,75.0,Sổ hồng,2.0,1.0,,4 tỷ 150 triệu,nhà trong ngõ
Dũng Sĩ Thanh Khê,Phường Thanh Khê Tây,Quận Thanh Khê,Đà Nẵng,51.0,Sổ hồng,2.0,1.0,2.0,2 tỷ 100 triệu,nhà trong ngõ
Đường 3 Tháng 2,Phường Thuận Phước,Quận Hải Châu,Đà Nẵng,74.0,Sổ hồng,4.0,4.0,2.0,4 tỷ 150 triệu,nhà trong ngõ
Trần Cao Vân,Phường Thanh Khê Đông,Quận Thanh Khê,Đà Nẵng,85.0,Sổ hồng,5.0,3.0,3.0,4 tỷ 700 triệu,nhà trong ngõ
Núi Thành,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,56.0,Sổ hồng,2.0,2.0,2.0,3 tỷ 200 triệu,nhà trong ngõ
Trần Cao Vân,Phường Thanh Khê Đông,Quận Thanh Khê,Đà Nẵng,52.0,Sổ hồng,3.0,1.0,,2 tỷ 300 triệu,nhà trong ngõ
Phan Thanh,Phường Vĩnh Trung,Quận Thanh Khê,Đà Nẵng,58.0,Sổ hồng,3.0,2.0,2.0,2 tỷ 350 triệu,nhà trong ngõ
Văn Cao,Phường Vĩnh Trung,Quận Thanh Khê,Đà Nẵng,56.9,Sổ hồng,2.0,2.0,2.0,5 tỷ,nhà trong ngõ
Lê Độ,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,43.0,Sổ hồng,3.0,3.0,3.0,2 tỷ 150 triệu,nhà trong ngõ
Hoàng Diệu,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,75.0,Sổ hồng,5.0,4.0,3.0,6 tỷ 480 triệu,nhà trong ngõ
Nguyễn Phước Nguyên,Phường An Khê,Quận Thanh Khê,Đà Nẵng,92.0,Sổ hồng,2.0,1.0,,2 tỷ 950 triệu,nhà trong ngõ
Ông Ích Khiêm,Phường Thanh Bình,Quận Hải Châu,Đà Nẵng,56.0,Sổ hồng,3.0,3.0,3.0,4 tỷ 650 triệu,nhà trong ngõ
Nguyễn Hữu Thọ,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,70.0,Sổ hồng,4.0,4.0,3.0,5 tỷ 480 triệu,nhà trong ngõ
Hải Phòng,Phường Tân Chính,Quận Thanh Khê,Đà Nẵng,68.0,Sổ hồng,4.0,4.0,3.5,3 tỷ 980 triệu,nhà trong ngõ
Nguyễn Phước Nguyên,Phường An Khê,Quận Thanh Khê,Đà Nẵng,52.0,Sổ đỏ,3.0,3.0,3.5,3 tỷ 600 triệu,nhà trong ngõ
Nguyễn Phước Nguyên,Phường An Khê,Quận Thanh Khê,Đà Nẵng,71.2,Sổ hồng,2.0,1.0,,2 tỷ 450 triệu,nhà trong ngõ
Hoàng Diệu,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,30.0,Sổ hồng,3.0,3.0,3.0,2 tỷ 780 triệu,nhà trong ngõ
Dũng Sĩ Thanh Khê,Phường Thanh Khê Tây,Quận Thanh Khê,Đà Nẵng,89.0,Sổ hồng,5.0,5.0,2.0,2 tỷ 570 triệu,nhà trong ngõ
Hải Phòng,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,67.0,Sổ hồng,3.0,2.0,2.0,3 tỷ 390 triệu,nhà trong ngõ
Nguyễn Văn Huề,Phường Thanh Khê Tây,Quận Thanh Khê,Đà Nẵng,81.0,Sổ hồng,2.0,1.0,,1 tỷ 950 triệu,nhà trong ngõ
Nguyễn Hoàng,Phường Vĩnh Trung,Quận Thanh Khê,Đà Nẵng,53.1,Sổ hồng,2.0,2.0,,3 tỷ 50 triệu,nhà trong ngõ
Nguyễn Thị Minh Khai,Phường Thạch Thang,Quận Hải Châu,Đà Nẵng,26.0,Sổ hồng,2.0,2.0,2.0,1 tỷ 800 triệu,nhà trong ngõ
Tiểu La,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,105.0,Sổ hồng,4.0,3.0,3.0,4 tỷ 480 triệu,nhà trong ngõ
Lê Độ,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,55.0,Sổ hồng,3.0,3.0,3.0,3 tỷ 600 triệu,nhà trong ngõ
Lý Thái Tổ,Phường Thạc Gián,Quận Thanh Khê,Đà Nẵng,55.0,Sổ hồng,3.0,2.0,2.0,2 tỷ 570 triệu,nhà trong ngõ
Phạm Nhữ Tăng,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,82.0,Sổ đỏ,2.0,1.0,,2 tỷ 480 triệu,nhà trong ngõ
Huỳnh Ngọc Huệ,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,50.0,Sổ hồng,4.0,3.0,3.0,2 tỷ 900 triệu,nhà trong ngõ
Điện Biên Phủ,Phường Thạc Gián,Quận Thanh Khê,Đà Nẵng,70.0,Sổ hồng,2.0,3.0,2.0,3 tỷ 150 triệu,nhà trong ngõ
Nguyễn Chí Thanh,Phường Hải Châu I,Quận Hải Châu,Đà Nẵng,57.0,Sổ hồng,4.0,2.0,2.0,3 tỷ 830 triệu,nhà trong ngõ
Điện Biên Phủ,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,60.0,Sổ hồng,2.0,2.0,2.0,2 tỷ 900 triệu,nhà trong ngõ
Nguyễn Phước Nguyên,Phường An Khê,Quận Thanh Khê,Đà Nẵng,90.0,Sổ hồng,3.0,2.0,2.0,3 tỷ 800 triệu,nhà trong ngõ
Trần Cao Vân,Phường Xuân Hà,Quận Thanh Khê,Đà Nẵng,110.0,Sổ hồng,6.0,6.0,,3 tỷ 680 triệu,nhà trong ngõ
Nguyễn Phước Nguyên,Phường An Khê,Quận Thanh Khê,Đà Nẵng,40.0,Sổ hồng,3.0,3.0,3.0,2 tỷ 200 triệu,nhà trong ngõ
Nguyễn Chí Thanh,Phường Phước Ninh,Quận Hải Châu,Đà Nẵng,58.0,Sổ hồng,2.0,2.0,2.0,2 tỷ 890 triệu,nhà trong ngõ
Lê Độ,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,39.0,Sổ hồng,2.0,2.0,2.0,2 tỷ 500 triệu,nhà trong ngõ
Phạm Nhữ Tăng,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,54.0,Sổ hồng,2.0,2.0,3.0,3 tỷ 700 triệu,nhà trong ngõ
Điện Biên Phủ,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,42.0,Sổ hồng,2.0,1.0,,1 tỷ 600 triệu,nhà trong ngõ
Hoàng Diệu,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,45.7,Sổ hồng,1.0,1.0,,2 tỷ,nhà trong ngõ
Hà Huy Tập,Phường Xuân Hà,Quận Thanh Khê,Đà Nẵng,60.0,Sổ hồng,4.0,3.0,3.0,3 tỷ 800 triệu,nhà trong ngõ
Hà Huy Tập,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,50.0,Sổ hồng,3.0,3.0,3.0,2 tỷ 850 triệu,nhà trong ngõ
Nguyễn Tất Thành,Phường Thanh Khê Đông,Quận Thanh Khê,Đà Nẵng,60.0,Sổ hồng,3.0,4.0,3.0,3 tỷ 150 triệu,nhà trong ngõ
Hoàng Diệu,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,99.0,Sổ hồng,4.0,3.0,2.0,3 tỷ 700 triệu,nhà trong ngõ
Trưng Nữ Vương,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,92.2,Sổ hồng,3.0,2.0,2.0,4 tỷ 800 triệu,nhà trong ngõ
Lê Độ,Phường Tam Thuận,Quận Thanh Khê,Đà Nẵng,40.0,Sổ hồng,2.0,2.0,2.0,2 tỷ 250 triệu,nhà trong ngõ
Nguyễn Thị Minh Khai,Phường Thạch Thang,Quận Hải Châu,Đà Nẵng,46.0,Sổ hồng,4.0,4.0,4.0,3 tỷ 480 triệu,nhà trong ngõ
Trưng Nữ Vương,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,53.0,Sổ hồng,4.0,3.0,3.0,3 tỷ 750 triệu,nhà trong ngõ
Phạm Văn Nghị,Phường Thạc Gián,Quận Thanh Khê,Đà Nẵng,51.4,Sổ hồng,2.0,1.0,,2 tỷ 650 triệu,nhà trong ngõ
