street,ward,district,city,size,property_legal_document,bed_rooms,toilets,floors,price,house_type
Nguyễn Thượng Hiền,Phường 1,Quận Gò Vấp,Tp Hồ Chí Minh,53.0,Sổ hồng riêng,2.0,2.0,,2150000000.0,
Đường Quốc lộ 51,Phường Long Hương,Thành phố Bà Rịa,Bà Rịa - Vũng Tàu,562.0,Đã có sổ,4.0,,2.0,5100000000.0,"Nhà mặt phố, mặt tiền"
Hiệp Bình Chánh,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,52.0,Đã có sổ,2.0,2.0,3.0,5800000000.0,"Nhà ngõ, hẻm"
Đường Bình Chuẩn 63,Phường Bình Chuẩn,Thành phố Thuận An,Bình Dương,72.0,Đã có sổ,4.0,4.0,3.0,4600000000.0,Nhà phố liền kề
Đường Hưng Định 16,Phường Hưng Định,Thành phố Thuận An,Bình Dương,293.0,Đã có sổ,,,,3600000000.0,
Đường Minh Phụng,Phường 9,Quận 11,Tp Hồ Chí Minh,47.5998,Đã có sổ,3.0,4.0,4.0,7100000000.0,"Nhà ngõ, hẻm"
Đường Quốc lộ 28,Xã Quảng Sơn,Huyện Đăk Glong,Đắk Nông,3.5,Đang chờ sổ,,,,3500000000.0,
Trường Sa,Phường 12,Quận 3,Tp Hồ Chí Minh,92.0,Sổ hồng riêng,2.0,2.0,,5500000000.0,
Quốc Lộ 26,Xã Ea Hiu,Huyện Krông Pắc,Đắk Lắk,944.0,Đã có sổ,3.0,1.0,,1200000000.0,"Nhà mặt phố, mặt tiền"
Hoa Sứ,Phường 7,Quận Phú Nhuận,Tp Hồ Chí Minh,138.0,Sổ hồng riêng,3.0,2.0,,8600000000.0,
Đường Trần Văn Ơn,Phường Mỹ Thới,Thành phố Long Xuyên,An Giang,100.0,Đã có sổ,3.0,3.0,1.0,1500000000.0,"Nhà ngõ, hẻm"
"Mặt Tiền Ql14, Thôn 5, Xã Nhân Cơ, Đăk R Lấp, Đăk Nông",Xã Nhân Cơ,Huyện Đắk R'Lấp,Đắk Nông,975.0,Đã có sổ,,,,2900000000.0,
Chợ Nam Dong,Xã Nam Dong,Huyện Cư Jút,Đắk Nông,720.0,Đã có sổ,,,,3300000000.0,
QL60,Xã Tân Thành Bình,Huyện Mỏ Cày Bắc,Bến Tre,320.0,Đã có sổ,6.0,2.0,2.0,7000000000.0,"Nhà mặt phố, mặt tiền"
Đường Huỳnh Văn Lũy,Xã Phú Đông,Huyện Nhơn Trạch,Đồng Nai,201.0,Đã có sổ,,,,1700000000.0,
799,Xã An Phú,Huyện Củ Chi,Tp Hồ Chí Minh,384.0,Đã có sổ,,,,1750000000.0,
Đường Quốc lộ 27,Xã Yang Reh,Huyện Krông Bông,Đắk Lắk,560.0,Đã có sổ,2.0,1.0,,1150000000.0,"Nhà mặt phố, mặt tiền"
Hương Lộ 3,Xã Long Phước,Thành phố Bà Rịa,Bà Rịa - Vũng Tàu,340.0,Đã có sổ,,,,2490000000.0,
Đường Nguyễn Hữu Thấu,Phường Tân Lợi,Thành phố Buôn Ma Thuột,Đắk Lắk,113.0,Đã có sổ,,,,2790000000.0,
Đường Tên Lửa,Phường Bình Trị Đông B,Quận Bình Tân,Tp Hồ Chí Minh,192.0,Đã có sổ,3.0,,,25000000000.0,"Nhà mặt phố, mặt tiền"
Đường số 6,Phường Long Bình (Quận 9 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,61.0,Đã có sổ,4.0,,,5500000000.0,"Nhà mặt phố, mặt tiền"
Đường ĐT. 942,Xã Long Điền A,Huyện Chợ Mới,An Giang,7000.0,Đã có sổ,,,,350000000.0,
Đường 2 Tháng 9,Phường Thắng Nhất,Thành phố Vũng Tàu,Bà Rịa - Vũng Tàu,88.6996,Giấy tờ viết tay,,,,1500000000.0,
2,Xã Tân Lợi,Huyện Đồng Phú,Bình Phước,250.0,Đã có sổ,,,,780000000.0,
Đường Trần Xuân Soạn,Phường Tân Thuận Tây,Quận 7,Tp Hồ Chí Minh,88.0,Đã có sổ,3.0,2.0,1.0,6900000000.0,"Nhà ngõ, hẻm"
Đường số 51,Phường Tân Tạo,Quận Bình Tân,Tp Hồ Chí Minh,98.0,Đã có sổ,2.0,2.0,2.0,8400000000.0,"Nhà mặt phố, mặt tiền"
Đường số 1,Phường Đông Hòa,Thành phố Dĩ An,Bình Dương,100.0,Đã có sổ,,,,4400000000.0,
Hẻm 1 Nguyễn Văn Yến,Phường Tân Thới Hòa,Quận Tân Phú,Tp Hồ Chí Minh,52.0,Đã có sổ,,,,5500000000.0,
Đường Phan Văn Hân,Phường 17,Quận Bình Thạnh,Tp Hồ Chí Minh,52.0,Sổ hồng riêng,2.0,2.0,,2700000000.0,
Đường Phạm Văn Bạch,Phường 12,Quận Gò Vấp,Tp Hồ Chí Minh,42.0,Đã có sổ,5.0,5.0,5.0,12600000000.0,"Nhà mặt phố, mặt tiền"
Đường Liên khu 4-5,Phường Bình Hưng Hoà B,Quận Bình Tân,Tp Hồ Chí Minh,60.0,Đã có sổ,4.0,4.0,,6600000000.0,Nhà phố liền kề
Trương Công Định,Phường 2,Thành phố Vũng Tàu,Bà Rịa - Vũng Tàu,55.0,Hợp đồng mua bán,1.0,1.0,,3750000000.0,
Đường Trần Trọng Cung,Phường Tân Thuận Đông,Quận 7,Tp Hồ Chí Minh,480.0,Giấy tờ khác,,,,500000000.0,
Đường Lê Văn Thịnh,Phường Bình Trưng Tây (Quận 2 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,72.0,Đã có sổ,10.0,7.0,4.0,10300000000.0,"Nhà ngõ, hẻm"
Hòa Bình,Phường Hiệp Tân,Quận Tân Phú,Tp Hồ Chí Minh,65.0,Hợp đồng mua bán,2.0,2.0,,3850000000.0,
Đường An Phú Đông 9,Phường An Phú Đông,Quận 12,Tp Hồ Chí Minh,125.0,Đã có sổ,,,,4900000000.0,
Đường Đặng Văn Ngữ,Phường 13,Quận Phú Nhuận,Tp Hồ Chí Minh,45.0,Đã có sổ,5.0,,5.0,9300000000.0,"Nhà ngõ, hẻm"
Đường 8,Phường Long Phước (Quận 9 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,64.0,Đã có sổ,,,,2390000000.0,
Đường Duyên Hải,Thị trấn Cần Thạnh,Huyện Cần Giờ,Tp Hồ Chí Minh,75.0,Đã có sổ,5.0,5.0,4.0,9500000000.0,Nhà phố liền kề
Đường Văn Thân,Phường 8,Quận 6,Tp Hồ Chí Minh,42.0,Đã có sổ,2.0,2.0,2.0,3950000000.0,"Nhà ngõ, hẻm"
Đường số 15,Phường Long Bình (Quận 9 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,48.0,Đã có sổ,2.0,,,3800000000.0,"Nhà mặt phố, mặt tiền"
Đường tỉnh 752,Xã Minh Tâm,Huyện Hớn Quản,Bình Phước,100000.0,Đã có sổ,,,,125000000000.0,
Trần Hưng Đạo,Phường Tân Thành,Quận Tân Phú,Tp Hồ Chí Minh,76.0,Đã có sổ,7.0,7.0,5.0,14800000000.0,"Nhà mặt phố, mặt tiền"
Đường Nguyễn Chí Thanh,Phường 4,Quận 10,Tp Hồ Chí Minh,18.0,Đã có sổ,2.0,3.0,3.0,3100000000.0,"Nhà ngõ, hẻm"
Đường Bắc Sơn,Phường 11,Thành phố Vũng Tàu,Bà Rịa - Vũng Tàu,200.0,Sổ chung / công chứng vi bằng,,,,3500000000.0,
11,Phường 11,Quận 6,Tp Hồ Chí Minh,86.0,Sổ hồng riêng,2.0,2.0,,4900000000.0,
715,Xã Thiện Nghiệp,Thành phố Phan Thiết,Bình Thuận,5000.0,Đã có sổ,,,,17500000000.0,
Đường Thích Bửu Đăng,Phường 1,Quận Gò Vấp,Tp Hồ Chí Minh,12.0,Sổ chung / công chứng vi bằng,1.0,2.0,2.0,955000000.0,"Nhà ngõ, hẻm"
Đường Trần Kế Xương,Phường 7,Quận Phú Nhuận,Tp Hồ Chí Minh,27.0,Đã có sổ,3.0,3.0,2.0,5600000000.0,"Nhà ngõ, hẻm"
Bưng môn,Xã Long An,Huyện Long Thành,Đồng Nai,1232.0,Đã có sổ,,,,27000000000.0,
Bình Hưng Hòa B,Phường Bình Hưng Hoà B,Quận Bình Tân,Tp Hồ Chí Minh,63.0,Hợp đồng mua bán,2.0,2.0,,2450000000.0,
Đường Dương Bạch Mai,Thị trấn Long Điền,Huyện Long Điền,Bà Rịa - Vũng Tàu,266.0,Đã có sổ,,,,5600000000.0,
Đường 12,Phường Dĩ An,Thành phố Dĩ An,Bình Dương,62.0,Đã có sổ,2.0,1.0,1.0,3550000000.0,"Nhà mặt phố, mặt tiền"
Đường ĐX - 042,Phường Phú Mỹ,Thành phố Thủ Dầu Một,Bình Dương,150.0,Đã có sổ,3.0,4.0,2.0,5600000000.0,"Nhà mặt phố, mặt tiền"
Đường Bình Phú,Phường Tam Phú (Quận Thủ Đức cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,78.0,Đã có sổ,4.0,3.0,,9000000000.0,"Nhà mặt phố, mặt tiền"
25C,Xã Phú Thạnh,Huyện Nhơn Trạch,Đồng Nai,500.0,Đã có sổ,,,,2500000000.0,
Đường số 11,Phường An Phú (Quận 2 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,105.0,Đã có sổ,1.0,1.0,,14800000000.0,"Nhà ngõ, hẻm"
Đường Quốc lộ 14,Xã Trúc Sơn,Huyện Cư Jút,Đắk Nông,27600.0,Đã có sổ,,,,6900000000.0,
Đường Lê Văn Thọ,Phường 16,Quận Gò Vấp,Tp Hồ Chí Minh,57.0,Đã có sổ,2.0,1.0,1.0,4900000000.0,"Nhà ngõ, hẻm"
Đường Nguyễn Ái Quốc,Xã Long Phước,Huyện Long Thành,Đồng Nai,1000.0,Đã có sổ,,,,2200000000.0,
Đường tỉnh 744,Xã Thanh An,Huyện Dầu Tiếng,Bình Dương,158.0,Đã có sổ,,,,850000000.0,
Đường tỉnh 773,Xã Xuân Đường,Huyện Cẩm Mỹ,Đồng Nai,100.0,Đã có sổ,3.0,2.0,,2050000000.0,"Nhà ngõ, hẻm"
Bình Long,Phường Sơn Kỳ,Quận Tân Phú,Tp Hồ Chí Minh,180.0,Đã có sổ,11.0,7.0,4.0,23000000000.0,"Nhà mặt phố, mặt tiền"
Đường Đa Lộc,Xã Bình Lợi,Huyện Vĩnh Cửu,Đồng Nai,240.0,Đã có sổ,,,,1950000000.0,
Đường Xóm Rẫy,Xã Thạnh Phú,Huyện Vĩnh Cửu,Đồng Nai,121.0,Đã có sổ,3.0,2.0,1.0,2150000000.0,"Nhà ngõ, hẻm"
Đường cao tốc Vĩnh Hảo - Phan Thiết,Xã Hải Ninh,Huyện Bắc Bình,Bình Thuận,38680.0,Đã có sổ,,,,6500000000.0,
Đường Phước Bình,Xã Phước Thái,Huyện Long Thành,Đồng Nai,258.0,Đã có sổ,,,,2000000000.0,
Đường Tỉnh lộ 43,Phường Bình Chiểu (Quận Thủ Đức cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,56.0,Đã có sổ,,,,3150000000.0,
Lê Thị Vui,Xã Phước Hiệp,Huyện Củ Chi,Tp Hồ Chí Minh,135.0,Đã có sổ,4.0,2.0,2.0,1790000000.0,"Nhà ngõ, hẻm"
Mai Thị Buội ,Xã Phước Vĩnh An,Huyện Củ Chi,Tp Hồ Chí Minh,168.0,Đã có sổ,3.0,2.0,2.0,1850000000.0,"Nhà mặt phố, mặt tiền"
Hẻm 86 Hoàng Hoa Thám,Phường 2,Thành phố Vũng Tàu,Bà Rịa - Vũng Tàu,116.8,Đã có sổ,,,,10000000000.0,
Đường Đông Hưng Thuận 17,Phường Đông Hưng Thuận,Quận 12,Tp Hồ Chí Minh,40.0,Đã có sổ,2.0,1.0,1.0,1720000000.0,"Nhà ngõ, hẻm"
Đường Tam Đa,Phường Long Trường (Quận 9 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,58.0,Đã có sổ,,,,3080000000.0,
Đường Lam Sơn,Phường 2,Quận Tân Bình,Tp Hồ Chí Minh,90.0,Đã có sổ,3.0,,,13900000000.0,"Nhà ngõ, hẻm"
Đường Nguyễn Biểu,Phường 1,Quận 5,Tp Hồ Chí Minh,77.0,Đã có sổ,6.0,,,28600000000.0,"Nhà mặt phố, mặt tiền"
Cấp Phối,Xã Tân Hoà,Huyện Buôn Đôn,Đắk Lắk,14488.7,Đã có sổ,,,,3990000000.0,
Đường số 6,Phường Bình Hưng Hòa,Quận Bình Tân,Tp Hồ Chí Minh,88.0,Đã có sổ,3.0,2.0,2.0,6650000000.0,"Nhà mặt phố, mặt tiền"
Đường Lê Hồng Phong,Phường 8,Thành phố Cà Mau,Cà Mau,240.0,Đã có sổ,2.0,,,6500000000.0,"Nhà mặt phố, mặt tiền"
Đường Nguyễn Thành Phương,Phường Thống Nhất,Thành phố Biên Hòa,Đồng Nai,69.3,Đã có sổ,,,,5990000000.0,
Đường Ba Sa,Xã Phước Hiệp,Huyện Củ Chi,Tp Hồ Chí Minh,126.0,Đã có sổ,,,,650000000.0,
Khu Phố 4,Thị trấn Tân Minh,Huyện Hàm Tân,Bình Thuận,1055.5999,Đã có sổ,,,,2200000000.0,
Đường Bùi Đình Tuý,Phường 14,Quận Bình Thạnh,Tp Hồ Chí Minh,50.0,Đã có sổ,3.0,3.0,2.0,7100000000.0,"Nhà ngõ, hẻm"
Đường Đồng Phú - Bình Dương,Xã Tân Lợi,Huyện Đồng Phú,Bình Phước,1039.5999,Đã có sổ,,,,385000000.0,
Hẻm 385,Phường Phú Hòa,Thành phố Thủ Dầu Một,Bình Dương,125.0,Đã có sổ,,,,2350000000.0,
Gần chợ Hoàng Thanh,Xã Hoàng Thanh,Huyện Hiệp Hòa,Bắc Giang,194.0,Đã có sổ,,,,990000000.0,
Phước An,Xã Đá Bạc,Huyện Châu Đức,Bà Rịa - Vũng Tàu,2118.0,Đã có sổ,,,,5600000000.0,
Đường Nguyễn Tất Thành,Thị trấn Vĩnh An,Huyện Vĩnh Cửu,Đồng Nai,178.0,Đã có sổ,2.0,1.0,,2800000000.0,"Nhà mặt phố, mặt tiền"
Đường Trần Thanh Mại,Phường Tân Tạo A,Quận Bình Tân,Tp Hồ Chí Minh,55.0,Đã có sổ,4.0,4.0,1.0,2800000000.0,"Nhà ngõ, hẻm"
Nguyễn Lương Bằng,Phường Tân Phú,Quận 7,Tp Hồ Chí Minh,82.0,Sổ hồng riêng,2.0,2.0,,9600000000.0,
Nguyễn Đức Cảnh,Phường Tân Phú,Quận 7,Tp Hồ Chí Minh,106.0,Sổ hồng riêng,3.0,2.0,,11200000000.0,
Nguyễn Lương Bằng,Phường Tân Phú,Quận 7,Tp Hồ Chí Minh,103.0,Sổ hồng riêng,3.0,2.0,,10250000000.0,
Thôn 1,Xã Suối Rao,Huyện Châu Đức,Bà Rịa - Vũng Tàu,549.0,Đã có sổ,,,,1800000000.0,
Đường Cây Cám,Xã Vĩnh Lộc B,Huyện Bình Chánh,Tp Hồ Chí Minh,48.0,Đang chờ sổ,2.0,2.0,,2250000000.0,"Nhà ngõ, hẻm"
Đường Lê Đại Hành,Phường 11,Quận 11,Tp Hồ Chí Minh,67.0,Đã có sổ,4.0,3.0,2.0,7300000000.0,"Nhà ngõ, hẻm"
ĐƯỜNG VĨNH LỘC,Xã Vĩnh Lộc B,Huyện Bình Chánh,Tp Hồ Chí Minh,132.0,Đã có sổ,,,,3950000000.0,
Hẻm 113 Cống Lở,Phường 15,Quận Tân Bình,Tp Hồ Chí Minh,56.0,Đã có sổ,2.0,2.0,2.0,5600000000.0,"Nhà ngõ, hẻm"
An Dương Vương,Phường An Lạc,Quận Bình Tân,Tp Hồ Chí Minh,83.0,Đang chờ sổ,3.0,2.0,,5000000000.0,
Đường Lê Duẩn,Phường Nghĩa Tân,Thành phố Gia Nghĩa,Đắk Nông,175.0,Đã có sổ,,,,7000000000.0,
TRẦN QUANG KHẢI,Phường Thọ Xương,Thành phố Bắc Giang,Bắc Giang,83.3,Hợp đồng mua bán,2.0,2.0,,3000000.0,
Đường Huỳnh Tấn Phát,Phường Tân Thuận Đông,Quận 7,Tp Hồ Chí Minh,15.0,Đã có sổ,1.0,1.0,2.0,1680000000.0,"Nhà ngõ, hẻm"
Khu phố lại đức,Phường Hoài Đức,Thị xã Hoài Nhơn,Bình Định,177.1,Đã có sổ,,,,800000000.0,
Đường Số 21,Xã Phong Phú,Huyện Bình Chánh,Tp Hồ Chí Minh,273.0,Đã có sổ,6.0,,,29000000000.0,"Nhà mặt phố, mặt tiền"
Đường Nguyễn Duy Trinh,Phường Bình Trưng Đông (Quận 2 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,120.0,Đã có sổ,2.0,2.0,2.0,8800000000.0,Nhà biệt thự
Đường Nguyễn Duy Dương,Phường 4,Quận 10,Tp Hồ Chí Minh,54.0,Đã có sổ,5.0,5.0,4.0,13600000000.0,"Nhà ngõ, hẻm"
Đường Dương Tử Giang,Phường Tân Tiến,Thành phố Biên Hòa,Đồng Nai,6700.0,Đã có sổ,,,,150000000000.0,
Đường Chòm Sao,Phường Hưng Định,Thành phố Thuận An,Bình Dương,74.0,Đã có sổ,,,,2000000000.0,
MT QL 57,Xã Tân Bình,Huyện Mỏ Cày Bắc,Bến Tre,1100.0,Đã có sổ,,,,4000000000.0,
Đường số 11,Phường Hiệp Thành,Thành phố Thủ Dầu Một,Bình Dương,100.0,Đã có sổ,4.0,,,1310000000.0,"Nhà mặt phố, mặt tiền"
Đường Nguyễn Ái Quốc,Phường Hoá An,Thành phố Biên Hòa,Đồng Nai,136.0,Đã có sổ,3.0,2.0,1.0,2650000000.0,"Nhà ngõ, hẻm"
Vĩnh Hoà 65,Xã Vĩnh Hoà,Huyện Phú Giáo,Bình Dương,406.0,Đã có sổ,,,,1950000000.0,
Đường Số 1A,Phường Bình Hưng Hoà A,Quận Bình Tân,Tp Hồ Chí Minh,40.0,Đã có sổ,4.0,4.0,,5550000000.0,"Nhà mặt phố, mặt tiền"
Tuyến đường Xuyên Tâm 32m,Thị trấn Tân Phú,Huyện Tân Phú,Đồng Nai,300.0,Đã có sổ,,,,300000000.0,
Bau Tram,Xã Trung An,Huyện Củ Chi,Tp Hồ Chí Minh,364.0,Đã có sổ,,,,4999999999.0,
Đường Dương Cát Lợi,Thị trấn Nhà Bè,Huyện Nhà Bè,Tp Hồ Chí Minh,60.0,Đã có sổ,4.0,5.0,4.0,6950000000.0,"Nhà ngõ, hẻm"
Đường D3,Thị trấn Lai Uyên,Huyện Bàu Bàng,Bình Dương,150.0,Đã có sổ,,,,1800000000.0,
Đường Bà Huyện Thanh Quan,Phường Mũi Né,Thành phố Phan Thiết,Bình Thuận,186.6,Đã có sổ,2.0,,1.0,2400000000.0,"Nhà mặt phố, mặt tiền"
Đường Hàm Nghi,Phường Bảo Vinh,Thành phố Long Khánh,Đồng Nai,500.0,Đã có sổ,,,,1000000000.0,
Hẻm 27 Văn Thân,Phường 8,Quận 6,Tp Hồ Chí Minh,55.0,Đã có sổ,6.0,,3.0,4200000000.0,"Nhà ngõ, hẻm"
Đường Huỳnh Văn Bánh,Phường 15,Quận Phú Nhuận,Tp Hồ Chí Minh,30.0,Đã có sổ,3.0,,3.0,4000000000.0,"Nhà ngõ, hẻm"
Đường tỉnh 743A,Phường Bình Thắng,Thành phố Dĩ An,Bình Dương,234.0,Đã có sổ,,,,5700000000.0,
Đường Thân Văn Nhiếp,Phường An Phú (Quận 2 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,80.0,Đã có sổ,4.0,4.0,4.0,15500000000.0,Nhà phố liền kề
Lê Văn Hưu,Phường An Bình,Thị Xã Buôn Hồ,Đắk Lắk,142.5,Đã có sổ,,,,1680000000.0,
719,Xã Trung Lập Thượng,Huyện Củ Chi,Tp Hồ Chí Minh,756.0,Đã có sổ,,,,1990000000.0,
Đường D3 Khu Dân Cư Thuận Phú,Phường Tân Đồng,Thành phố Đồng Xoài,Bình Phước,120.0,Đã có sổ,2.0,1.0,,1100000000.0,"Nhà mặt phố, mặt tiền"
Đường 3 Tháng 2,Phường 14,Quận 10,Tp Hồ Chí Minh,77.0,Đã có sổ,5.0,6.0,4.0,16800000000.0,"Nhà ngõ, hẻm"
Đường Thích Quảng Đức,Phường Phú Cường,Thành phố Thủ Dầu Một,Bình Dương,160.0,Đã có sổ,,,,23000000000.0,
Đường Nhựa,Xã Tân Phước,Huyện Đồng Phú,Bình Phước,100.0,Đã có sổ,,,,590000000.0,
Hẻm Nhỏ,Xã Bình Thành,Huyện Giồng Trôm,Bến Tre,167.6999,Đã có sổ,2.0,1.0,,580000000.0,"Nhà ngõ, hẻm"
Hẻm 793/51 Trần Xuân Soạn,Phường Tân Hưng,Quận 7,Tp Hồ Chí Minh,405.0,Đã có sổ,6.0,6.0,1.0,56900000000.0,Nhà biệt thự
Đường Nguyễn Tuyển,Phường Bình Trưng Tây (Quận 2 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,200.0,Đã có sổ,2.0,3.0,2.0,19000000000.0,"Nhà mặt phố, mặt tiền"
Đường Phạm Đăng Giảng,Phường Bình Hưng Hòa,Quận Bình Tân,Tp Hồ Chí Minh,42.0,Đã có sổ,2.0,,1.0,4600000000.0,"Nhà ngõ, hẻm"
Lê A,Phường Suối Tre,Thành phố Long Khánh,Đồng Nai,125.0,Đã có sổ,,,,680000000.0,
Đường Trần Nhật Duật,Phường Tân Định,Quận 1,Tp Hồ Chí Minh,56.0,Đã có sổ,5.0,,,24500000000.0,"Nhà mặt phố, mặt tiền"
Đường Tôn Thất Tùng,Phường Đông Hòa,Thành phố Dĩ An,Bình Dương,292.0,Đã có sổ,,,,11500000000.0,
Trương Minh Ký,Phường 15,Quận Gò Vấp,Tp Hồ Chí Minh,58.0,Đã có sổ,3.0,,,3880000000.0,"Nhà ngõ, hẻm"
Đường Trần Văn Kỷ,Phường 14,Quận Bình Thạnh,Tp Hồ Chí Minh,51.0,Đã có sổ,3.0,2.0,2.0,6500000000.0,"Nhà mặt phố, mặt tiền"
Lý Chiêu Hoàng,Phường 10,Quận 6,Tp Hồ Chí Minh,50.0,Hợp đồng mua bán,2.0,1.0,,2300000000.0,
Đường Trần Hưng Đạo,Thị trấn Phước Hải,Huyện Đất Đỏ,Bà Rịa - Vũng Tàu,60.2999,Đã có sổ,4.0,2.0,2.0,6000000000.0,"Nhà mặt phố, mặt tiền"
Đường Phan Văn Hớn,Xã Bà Điểm,Huyện Hóc Môn,Tp Hồ Chí Minh,88.0,Đã có sổ,,,,1400000000.0,
Long Sơn,Xã Long Sơn,Thành phố Vũng Tàu,Bà Rịa - Vũng Tàu,228.0,Đã có sổ,,,,3200000000.0,
Khu phố 9,Phường Mũi Né,Thành phố Phan Thiết,Bình Thuận,97.0,Đã có sổ,,,,1500000000.0,
Hẻm Nguyễn Văn Trỗi,Phường Bàu Sen,Thành phố Long Khánh,Đồng Nai,578.0,Đã có sổ,,,,2200000000.0,
Đường Nguyễn Tri Phương,Phường Vĩnh Mỹ,Thành phố Châu Đốc,An Giang,120.0,Đã có sổ,,,,6500000000.0,
Ngô Quyền,Thị trấn Trảng Bom,Huyện Trảng Bom,Đồng Nai,45.0,Hợp đồng mua bán,2.0,,,3700000000.0,
Lai Hưng 144,Xã Lai Hưng,Huyện Bàu Bàng,Bình Dương,208.0,Đã có sổ,,,,670000000.0,
 LÊ A,Phường Xuân Trung,Thành phố Long Khánh,Đồng Nai,110.0,Đã có sổ,,,,600000000.0,
Đường Phan Bội Châu,Phường Tân Tiến,Thành phố Buôn Ma Thuột,Đắk Lắk,113.0,Đã có sổ,2.0,,,3580000000.0,"Nhà ngõ, hẻm"
Đường Hùng Vương,Phường Tân Lập,Thành phố Buôn Ma Thuột,Đắk Lắk,100.0,Đã có sổ,,,,2550000000.0,
Đường ĐX 065,Phường Định Hoà,Thành phố Thủ Dầu Một,Bình Dương,80.0,Đã có sổ,3.0,2.0,2.0,2690000000.0,"Nhà mặt phố, mặt tiền"
Đường Quốc lộ 91,Thị trấn Cái Dầu,Huyện Châu Phú,An Giang,90.0,Đã có sổ,2.0,1.0,,4000000000.0,"Nhà mặt phố, mặt tiền"
Quốc Lộ 51,Thị trấn Vĩnh An,Huyện Vĩnh Cửu,Đồng Nai,1001.0,Đã có sổ,,,,290000000.0,
Đường Hưng Định 23,Phường Hưng Định,Thành phố Thuận An,Bình Dương,100.0,Đã có sổ,,,,2550000000.0,
Đường Nguyễn Thị Pha,Xã Đông Thạnh,Huyện Hóc Môn,Tp Hồ Chí Minh,87.0999,Đã có sổ,,,,2750000000.0,
đường số 18D,Phường Bình Hưng Hoà A,Quận Bình Tân,Tp Hồ Chí Minh,56.0,Đã có sổ,2.0,3.0,2.0,4850000000.0,"Nhà mặt phố, mặt tiền"
Đường số 297,Phường Phước Long B (Quận 9 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,85.0,Đã có sổ,2.0,,,9200000000.0,"Nhà mặt phố, mặt tiền"
Đường tỉnh 741,Xã Phước Hoà,Huyện Phú Giáo,Bình Dương,75.0,Đã có sổ,,,,1050000000.0,
Đường Trần Quang Cơ,Phường Hiệp Thành,Quận 12,Tp Hồ Chí Minh,74.0,Đã có sổ,4.0,4.0,3.0,8490000000.0,"Nhà mặt phố, mặt tiền"
Đường tỉnh 769,Xã Hưng Lộc,Huyện Thống Nhất,Đồng Nai,121.0,Đã có sổ,,,,550000000.0,
HL03,Xã An Khánh,Huyện Châu Thành,Bến Tre,1000.0,Đã có sổ,,,,3700000000.0,
Mặt Tiền Dương Quảng Hàm ,Phường 7,Quận Gò Vấp,Tp Hồ Chí Minh,87.1999,Đã có sổ,4.0,4.0,3.0,16800000000.0,"Nhà mặt phố, mặt tiền"
Tôn Thất Thuyết,Phường 1,Quận 4,Tp Hồ Chí Minh,60.0,Sổ hồng riêng,2.0,1.0,,3650000000.0,
Đường Lê Văn Duyệt,Phường Lái Thiêu,Thành phố Thuận An,Bình Dương,60.2,Đã có sổ,2.0,2.0,1.0,3400000000.0,"Nhà ngõ, hẻm"
ấp kim bình,Xã Bình Giã,Huyện Châu Đức,Bà Rịa - Vũng Tàu,403.0,Đã có sổ,,,,1850000000.0,
Đường cao tốc Thành phố Hồ Chí Minh – Long Thành – Dầu Giây,Thị trấn Dầu Giây,Huyện Thống Nhất,Đồng Nai,100.0,Đã có sổ,,,,679000000.0,
Đường Lê Hồng Phong,Xã Long Thọ,Huyện Nhơn Trạch,Đồng Nai,100.0,Đã có sổ,,,,4100000000.0,
Đường Phùng Hưng,Phường Tam Phước,Thành phố Biên Hòa,Đồng Nai,120.0,Đã có sổ,,,,2100000000.0,
Đường D4,Phường Tân Đông Hiệp,Thành phố Dĩ An,Bình Dương,60.0,Đã có sổ,4.0,3.0,,5300000000.0,Nhà phố liền kề
Đường Đoàn Văn Bơ,Phường 13,Quận 4,Tp Hồ Chí Minh,173.0,Đã có sổ,9.0,7.0,2.0,14900000000.0,"Nhà ngõ, hẻm"
Đường Tân Thới Hiệp 21,Phường Tân Thới Hiệp,Quận 12,Tp Hồ Chí Minh,189.0,Đã có sổ,2.0,3.0,2.0,14500000000.0,"Nhà mặt phố, mặt tiền"
Đường Tú Xương,Phường Dĩ An,Thành phố Dĩ An,Bình Dương,734.0,Đã có sổ,,,,14000000000.0,
